Age [ka BP],Mo [ppm],U [ppm],ID,Core,t_transition_start,t_transition_end,tsid
131.616287,10.10532954,6.836304089,S5,MS66,128.35,127.5,8
131.649784,12.14669497,6.310160757,S5,MS66,128.35,127.5,8
131.683282,17.21016641,13.15492435,S5,MS66,128.35,127.5,8
131.71678,10.52272489,5.980118391,S5,MS66,128.35,127.5,8
131.750278,15.28635349,6.020886346,S5,MS66,128.35,127.5,8
131.783776,16.07023028,10.89269532,S5,MS66,128.35,127.5,8
131.817274,10.35159156,6.263286031,S5,MS66,128.35,127.5,8
131.850772,9.950807606,7.297972561,S5,MS66,128.35,127.5,8
131.884269,8.595895705,7.752919292,S5,MS66,128.35,127.5,8
131.917767,8.772353613,6.532955687,S5,MS66,128.35,127.5,8
131.951265,7.565265535,10.42500768,S5,MS66,128.35,127.5,8
131.984763,9.458777569,8.612417476,S5,MS66,128.35,127.5,8
132.018261,9.088921715,5.585381582,S5,MS66,128.35,127.5,8
132.051759,8.602234805,7.713603231,S5,MS66,128.35,127.5,8
132.085256,9.35167971,6.342971659,S5,MS66,128.35,127.5,8
132.118754,11.68010433,8.977732585,S5,MS66,128.35,127.5,8
132.152252,7.329536571,4.847901404,S5,MS66,128.35,127.5,8
132.18575,5.127915112,7.025842652,S5,MS66,128.35,127.5,8
132.219248,5.955372964,5.397820368,S5,MS66,128.35,127.5,8
132.252746,8.120522828,7.603049448,S5,MS66,128.35,127.5,8
132.286244,7.754186289,6.014612789,S5,MS66,128.35,127.5,8
132.319741,5.28760999,6.95725053,S5,MS66,128.35,127.5,8
132.353239,6.400455213,8.876351335,S5,MS66,128.35,127.5,8
132.386737,4.663260087,5.662992521,S5,MS66,128.35,127.5,8
132.420235,4.938194998,8.028467944,S5,MS66,128.35,127.5,8
132.453733,4.167780666,9.445960759,S5,MS66,128.35,127.5,8
132.487231,4.205010543,5.667643896,S5,MS66,128.35,127.5,8
132.520728,3.374249791,3.492673658,S5,MS66,128.35,127.5,8
132.554226,3.042146957,4.220453436,S5,MS66,128.35,127.5,8
132.587724,3.418635444,2.827992021,S5,MS66,128.35,127.5,8
132.621222,2.849775798,1.100983114,S5,MS66,128.35,127.5,8
132.65472,6.448750352,2.219020968,S5,MS66,128.35,127.5,8
132.688218,3.743474294,2.402762913,S5,MS66,128.35,127.5,8
132.721716,4.014026059,4.460437796,S5,MS66,128.35,127.5,8
132.755213,3.89635421,6.282760841,S5,MS66,128.35,127.5,8
132.788711,3.325233939,2.689972343,S5,MS66,128.35,127.5,8
132.822209,2.637619417,4.044417122,S5,MS66,128.35,127.5,8
132.855707,2.903205145,2.240662647,S5,MS66,128.35,127.5,8
132.889205,5.531854723,2.903362073,S5,MS66,128.35,127.5,8
132.922703,3.201220536,2.794712507,S5,MS66,128.35,127.5,8
132.9562,3.126005425,3.578838007,S5,MS66,128.35,127.5,8
132.989698,4.472650814,2.846994715,S5,MS66,128.35,127.5,8
133.023196,2.85795684,2.169981623,S5,MS66,128.35,127.5,8
133.056694,1.980558362,4.883611066,S5,MS66,128.35,127.5,8
133.090192,3.093812967,4.528375484,S5,MS66,128.35,127.5,8
133.12369,4.429650604,2.688696242,S5,MS66,128.35,127.5,8
133.157188,5.396311323,2.990105102,S5,MS66,128.35,127.5,8
133.190685,3.835227105,3.81521965,S5,MS66,128.35,127.5,8
133.224183,2.888994155,4.544494157,S5,MS66,128.35,127.5,8
133.257681,4.635607058,2.88924148,S5,MS66,128.35,127.5,8
133.291179,2.51007302,2.961107566,S5,MS66,128.35,127.5,8
133.324677,3.53447535,2.551066972,S5,MS66,128.35,127.5,8
133.358175,2.389167877,4.938118845,S5,MS66,128.35,127.5,8
133.391672,3.693200288,4.405734385,S5,MS66,128.35,127.5,8
133.42517,4.598237088,2.103131564,S5,MS66,128.35,127.5,8
133.458668,2.785507038,3.315707384,S5,MS66,128.35,127.5,8
133.492166,2.609256018,2.717475351,S5,MS66,128.35,127.5,8
133.525664,1.98531341,1.200471375,S5,MS66,128.35,127.5,8
133.559162,5.262887254,1.878794966,S5,MS66,128.35,127.5,8
133.59266,3.724081416,2.353947443,S5,MS66,128.35,127.5,8
133.626157,2.522368773,4.219216897,S5,MS66,128.35,127.5,8
133.659655,3.33761263,2.648729764,S5,MS66,128.35,127.5,8
133.693153,4.583387375,3.698352458,S5,MS66,128.35,127.5,8
133.726651,3.191405142,2.278449537,S5,MS66,128.35,127.5,8
133.760149,2.927139959,4.738700369,S5,MS66,128.35,127.5,8
133.793647,4.979176654,1.34255117,S5,MS66,128.35,127.5,8
133.827144,4.266577396,1.854325184,S5,MS66,128.35,127.5,8
133.860642,5.511239825,3.419396478,S5,MS66,128.35,127.5,8
133.89414,1.857402147,3.441259491,S5,MS66,128.35,127.5,8
133.927638,1.928132034,3.247370811,S5,MS66,128.35,127.5,8
133.961136,2.327485345,4.267909937,S5,MS66,128.35,127.5,8
133.994634,4.299634567,2.829228486,S5,MS66,128.35,127.5,8
134.028131,2.98489157,2.912888545,S5,MS66,128.35,127.5,8
134.061629,2.512115028,3.252283939,S5,MS66,128.35,127.5,8
134.095127,3.441243053,4.591850601,S5,MS66,128.35,127.5,8
134.128625,2.542779615,2.534671977,S5,MS66,128.35,127.5,8
134.162123,2.429085282,1.807496564,S5,MS66,128.35,127.5,8
134.195621,4.011732599,2.255491875,S5,MS66,128.35,127.5,8
134.229119,9.501176406,1.131809137,S5,MS66,128.35,127.5,8
134.262616,8.924084052,1.544889248,S5,MS66,128.35,127.5,8
134.296114,3.577129969,2.807371553,S5,MS66,128.35,127.5,8
134.329612,3.513988396,4.068593462,S5,MS66,128.35,127.5,8
134.36311,4.65413482,2.903841494,S5,MS66,128.35,127.5,8
134.396608,5.889891635,4.197568886,S5,MS66,128.35,127.5,8
134.430106,7.56032391,4.030292222,S5,MS66,128.35,127.5,8
134.463603,6.078278491,4.107534308,S5,MS66,128.35,127.5,8
134.497101,4.511880794,2.50121118,S5,MS66,128.35,127.5,8
134.530599,2.307453135,6.529840578,S5,MS66,128.35,127.5,8
134.564097,4.893904201,6.386261186,S5,MS66,128.35,127.5,8
134.597595,3.668287609,2.689702455,S5,MS66,128.35,127.5,8
134.631093,3.248221317,3.170578467,S5,MS66,128.35,127.5,8
134.664591,2.450570711,5.919769234,S5,MS66,128.35,127.5,8
134.698088,3.590164715,1.215104022,S5,MS66,128.35,127.5,8
134.731586,3.027175334,3.386820742,S5,MS66,128.35,127.5,8
134.765084,3.366206651,2.315658509,S5,MS66,128.35,127.5,8
134.798582,2.662166127,3.428420387,S5,MS66,128.35,127.5,8
134.83208,4.20776281,2.417403873,S5,MS66,128.35,127.5,8
134.865578,3.247995851,3.165061743,S5,MS66,128.35,127.5,8
134.899075,3.298206499,3.156899118,S5,MS66,128.35,127.5,8
134.932573,3.664662479,3.044146335,S5,MS66,128.35,127.5,8
134.966071,3.926170333,4.704311514,S5,MS66,128.35,127.5,8
134.999569,2.678724815,4.911745395,S5,MS66,128.35,127.5,8
135.033067,2.636760844,5.123855824,S5,MS66,128.35,127.5,8
135.066565,2.453291379,5.122505691,S5,MS66,128.35,127.5,8
135.100063,3.368082535,4.687781236,S5,MS66,128.35,127.5,8
135.13356,3.206436087,8.065251735,S5,MS66,128.35,127.5,8
135.167058,4.405991777,2.591210447,S5,MS66,128.35,127.5,8
135.200556,3.849089246,6.115355489,S5,MS66,128.35,127.5,8
135.234054,7.183212781,6.064438876,S5,MS66,128.35,127.5,8
135.267552,3.244282009,5.050217133,S5,MS66,128.35,127.5,8
135.30105,3.450409658,3.386174181,S5,MS66,128.35,127.5,8
135.334547,4.33806921,4.539989674,S5,MS66,128.35,127.5,8
135.368045,4.914842571,5.25000043,S5,MS66,128.35,127.5,8
135.401543,3.471609971,3.378557047,S5,MS66,128.35,127.5,8
135.435041,3.239929564,3.716035265,S5,MS66,128.35,127.5,8
135.468539,4.828973753,2.700096453,S5,MS66,128.35,127.5,8
135.502037,3.73153695,2.219821946,S5,MS66,128.35,127.5,8
135.535535,3.372005193,2.722176415,S5,MS66,128.35,127.5,8
135.569032,4.060423972,4.684226472,S5,MS66,128.35,127.5,8
135.60253,3.911401996,2.120073358,S5,MS66,128.35,127.5,8
135.636028,5.026106104,3.819927762,S5,MS66,128.35,127.5,8
135.669526,5.204634556,2.43574736,S5,MS66,128.35,127.5,8
135.703024,3.857363414,3.245238053,S5,MS66,128.35,127.5,8
135.736522,3.457191148,2.824835001,S5,MS66,128.35,127.5,8
135.770019,4.941124154,1.425060416,S5,MS66,128.35,127.5,8
135.803517,4.7482727,1.375543452,S5,MS66,128.35,127.5,8
135.837015,3.353038901,3.640451984,S5,MS66,128.35,127.5,8
135.870513,3.002968639,4.570401433,S5,MS66,128.35,127.5,8
135.904011,3.860433331,2.659227701,S5,MS66,128.35,127.5,8
135.937509,3.99049676,4.003304187,S5,MS66,128.35,127.5,8
135.971006,2.674549764,2.076724262,S5,MS66,128.35,127.5,8
136.004504,4.671925348,4.897229682,S5,MS66,128.35,127.5,8
136.038002,4.198410933,2.649532341,S5,MS66,128.35,127.5,8
136.0715,3.791181539,2.798575756,S5,MS66,128.35,127.5,8
136.104998,3.886470092,2.412900957,S5,MS66,128.35,127.5,8
136.138496,5.790690112,3.105275363,S5,MS66,128.35,127.5,8
136.171994,3.700937219,2.659831003,S5,MS66,128.35,127.5,8
136.205491,4.018606022,2.0172856,S5,MS66,128.35,127.5,8
136.238989,2.986944902,4.494263739,S5,MS66,128.35,127.5,8
136.272487,2.729741152,2.532212015,S5,MS66,128.35,127.5,8
136.305985,2.928866432,1.771156245,S5,MS66,128.35,127.5,8
136.339483,4.270085825,4.265375569,S5,MS66,128.35,127.5,8
136.372981,3.111534787,2.425786037,S5,MS66,128.35,127.5,8
136.406478,3.893080091,2.953762174,S5,MS66,128.35,127.5,8
136.439976,4.717802098,1.663379969,S5,MS66,128.35,127.5,8
136.473474,3.561957822,1.364100351,S5,MS66,128.35,127.5,8
136.506972,5.247047588,2.785081209,S5,MS66,128.35,127.5,8
136.54047,7.183176558,3.156249038,S5,MS66,128.35,127.5,8
136.573968,6.996848439,3.277341321,S5,MS66,128.35,127.5,8
136.607466,2.617907915,2.051726223,S5,MS66,128.35,127.5,8
136.640963,5.030285265,3.163255961,S5,MS66,128.35,127.5,8
136.674461,5.664873009,1.800132541,S5,MS66,128.35,127.5,8
136.707959,4.993766866,2.264179035,S5,MS66,128.35,127.5,8
136.741457,3.836309185,1.596892078,S5,MS66,128.35,127.5,8
136.774955,4.725944444,3.229534502,S5,MS66,128.35,127.5,8
136.808453,3.919768982,2.189780683,S5,MS66,128.35,127.5,8
136.84195,6.464064487,2.388113498,S5,MS66,128.35,127.5,8
136.875448,3.168410639,6.692686065,S5,MS66,128.35,127.5,8
136.908946,3.597796519,2.466302976,S5,MS66,128.35,127.5,8
136.942444,3.395503715,3.148940351,S5,MS66,128.35,127.5,8
136.975942,3.257557651,1.907873867,S5,MS66,128.35,127.5,8
137.00944,3.164735535,4.32499508,S5,MS66,128.35,127.5,8
137.042938,3.824815212,2.904014703,S5,MS66,128.35,127.5,8
137.076435,2.578802351,0.916922529,S5,MS66,128.35,127.5,8
137.109933,2.700678343,1.233249043,S5,MS66,128.35,127.5,8
137.143431,3.874439193,2.410007828,S5,MS66,128.35,127.5,8
137.176929,3.352266684,3.628460639,S5,MS66,128.35,127.5,8
137.210427,3.844358695,2.401596596,S5,MS66,128.35,127.5,8
137.243925,2.970473712,1.698664458,S5,MS66,128.35,127.5,8
137.277422,3.131371565,2.746369195,S5,MS66,128.35,127.5,8
137.31092,4.966588143,1.619204966,S5,MS66,128.35,127.5,8
137.344418,4.200554103,2.886734447,S5,MS66,128.35,127.5,8
137.377916,2.728548289,2.269964272,S5,MS66,128.35,127.5,8
137.411414,4.333077869,3.936674974,S5,MS66,128.35,127.5,8
137.444912,4.029493841,1.297285185,S5,MS66,128.35,127.5,8
137.47841,4.044253692,2.181886717,S5,MS66,128.35,127.5,8
137.511907,3.165882405,1.934250544,S5,MS66,128.35,127.5,8
137.545405,2.647137361,1.614437087,S5,MS66,128.35,127.5,8
137.578903,3.312939875,3.940790018,S5,MS66,128.35,127.5,8
137.612401,2.417156631,3.393903723,S5,MS66,128.35,127.5,8
137.645899,2.910416158,2.291319765,S5,MS66,128.35,127.5,8
137.679397,4.086533044,1.364721932,S5,MS66,128.35,127.5,8
137.712894,3.041618905,1.394662764,S5,MS66,128.35,127.5,8
137.746392,4.558371154,4.633763897,S5,MS66,128.35,127.5,8
137.77989,4.180488416,2.672930691,S5,MS66,128.35,127.5,8
137.813388,4.530366999,2.511481532,S5,MS66,128.35,127.5,8
137.846886,2.435799385,1.206560226,S5,MS66,128.35,127.5,8
137.880384,1.682075006,1.073283248,S5,MS66,128.35,127.5,8
137.913882,1.923701895,2.521166697,S5,MS66,128.35,127.5,8
137.947379,2.48828044,3.913916128,S5,MS66,128.35,127.5,8
137.980877,3.614523896,0.810080783,S5,MS66,128.35,127.5,8
138.014375,4.041553186,2.715357941,S5,MS66,128.35,127.5,8
138.047873,3.38085464,3.518813522,S5,MS66,128.35,127.5,8
138.081371,3.74272224,1.941981633,S5,MS66,128.35,127.5,8
138.114869,3.028024184,1.769623975,S5,MS66,128.35,127.5,8
138.148366,4.108439875,1.143720195,S5,MS66,128.35,127.5,8
138.181864,4.159169915,2.094067623,S5,MS66,128.35,127.5,8
138.215362,3.621391474,2.140487738,S5,MS66,128.35,127.5,8
138.24886,6.414547746,1.436825811,S5,MS66,128.35,127.5,8
138.282358,4.437667724,1.828214251,S5,MS66,128.35,127.5,8
138.315856,4.046445146,1.4328276,S5,MS66,128.35,127.5,8
138.349353,2.915963762,2.68822798,S5,MS66,128.35,127.5,8
125.012583,142.6145819,22.02354477,S5,64PE,128.35,127.5,9
125.035099,124.746525,31.89133701,S5,64PE,128.35,127.5,9
125.057616,129.4999736,28.1329788,S5,64PE,128.35,127.5,9
125.080132,142.106201,25.38940345,S5,64PE,128.35,127.5,9
125.102649,172.5663312,40.56695526,S5,64PE,128.35,127.5,9
125.125166,166.4108153,24.64164525,S5,64PE,128.35,127.5,9
125.147682,137.2489561,27.51559421,S5,64PE,128.35,127.5,9
125.170199,146.2553146,27.85481426,S5,64PE,128.35,127.5,9
125.192715,141.1646737,29.84951898,S5,64PE,128.35,127.5,9
125.215232,113.4430156,26.04625689,S5,64PE,128.35,127.5,9
125.237748,215.0835322,30.15967681,S5,64PE,128.35,127.5,9
125.260265,192.474532,33.32194388,S5,64PE,128.35,127.5,9
125.282781,182.5090907,27.77576144,S5,64PE,128.35,127.5,9
125.305298,197.263549,28.26213164,S5,64PE,128.35,127.5,9
125.327815,145.4936665,29.92308849,S5,64PE,128.35,127.5,9
125.350331,153.8029867,30.04934026,S5,64PE,128.35,127.5,9
125.372848,281.6560562,43.10800984,S5,64PE,128.35,127.5,9
125.395364,198.6961195,39.79059962,S5,64PE,128.35,127.5,9
125.417881,216.4230082,40.73287342,S5,64PE,128.35,127.5,9
125.440397,165.2101536,31.6129505,S5,64PE,128.35,127.5,9
125.462914,120.8797482,25.31884018,S5,64PE,128.35,127.5,9
125.48543,133.7380014,22.26920087,S5,64PE,128.35,127.5,9
125.507947,143.0782892,27.33629195,S5,64PE,128.35,127.5,9
125.530464,151.0385416,20.27110239,S5,64PE,128.35,127.5,9
125.55298,130.6194728,28.07589528,S5,64PE,128.35,127.5,9
125.575497,175.3215032,34.24341399,S5,64PE,128.35,127.5,9
125.598013,130.8254678,32.81095165,S5,64PE,128.35,127.5,9
125.62053,151.266027,33.12621535,S5,64PE,128.35,127.5,9
125.643046,136.7662659,30.08563696,S5,64PE,128.35,127.5,9
125.665563,166.0394147,28.00076488,S5,64PE,128.35,127.5,9
125.688079,120.0722004,23.15208443,S5,64PE,128.35,127.5,9
125.710596,127.4637186,29.26437222,S5,64PE,128.35,127.5,9
125.733113,135.2867361,38.64372706,S5,64PE,128.35,127.5,9
125.755629,127.1220542,38.89485953,S5,64PE,128.35,127.5,9
125.778146,135.5559496,24.76404382,S5,64PE,128.35,127.5,9
125.800662,125.2267588,28.25223289,S5,64PE,128.35,127.5,9
125.823179,123.4139471,17.4587206,S5,64PE,128.35,127.5,9
125.845695,147.254149,30.39707325,S5,64PE,128.35,127.5,9
125.868212,166.749074,34.25452695,S5,64PE,128.35,127.5,9
125.890728,245.0210929,38.6988997,S5,64PE,128.35,127.5,9
125.913245,188.4446098,41.43088623,S5,64PE,128.35,127.5,9
125.935762,167.445981,34.72387428,S5,64PE,128.35,127.5,9
125.958278,210.5019172,38.85110644,S5,64PE,128.35,127.5,9
125.980795,174.5850822,41.18166034,S5,64PE,128.35,127.5,9
126.003311,105.1514448,20.10178611,S5,64PE,128.35,127.5,9
126.025828,120.0679305,32.45670389,S5,64PE,128.35,127.5,9
126.048344,82.5528804,23.63378898,S5,64PE,128.35,127.5,9
126.070861,135.9827951,25.18122816,S5,64PE,128.35,127.5,9
126.093377,126.8990223,35.23911276,S5,64PE,128.35,127.5,9
126.115894,134.1727813,45.92203601,S5,64PE,128.35,127.5,9
126.138411,111.5117355,31.63706298,S5,64PE,128.35,127.5,9
126.160927,138.667026,18.20998133,S5,64PE,128.35,127.5,9
126.183444,132.4583716,20.98185783,S5,64PE,128.35,127.5,9
126.20596,162.7549998,35.74096288,S5,64PE,128.35,127.5,9
126.228477,116.8306098,24.79029318,S5,64PE,128.35,127.5,9
126.250993,172.003416,28.05385627,S5,64PE,128.35,127.5,9
126.27351,132.3043884,15.62741182,S5,64PE,128.35,127.5,9
126.296026,122.9272628,18.16199691,S5,64PE,128.35,127.5,9
126.318543,137.3221808,28.0600102,S5,64PE,128.35,127.5,9
126.34106,126.9003486,20.63395382,S5,64PE,128.35,127.5,9
126.363576,90.35643457,20.4709546,S5,64PE,128.35,127.5,9
126.386093,147.6412987,17.11144034,S5,64PE,128.35,127.5,9
126.408609,172.5554497,18.86277547,S5,64PE,128.35,127.5,9
126.431126,93.27517682,28.53858427,S5,64PE,128.35,127.5,9
126.453642,115.1417428,27.27434943,S5,64PE,128.35,127.5,9
126.476159,103.0576358,28.28188172,S5,64PE,128.35,127.5,9
126.498675,96.14464184,22.03518415,S5,64PE,128.35,127.5,9
126.521192,111.4239782,24.41556998,S5,64PE,128.35,127.5,9
126.543709,93.46289573,19.57927467,S5,64PE,128.35,127.5,9
126.566225,112.6051583,27.69355151,S5,64PE,128.35,127.5,9
126.588742,124.3340854,23.27101704,S5,64PE,128.35,127.5,9
126.611258,83.68416969,11.20351533,S5,64PE,128.35,127.5,9
126.633775,115.2912414,13.25183135,S5,64PE,128.35,127.5,9
126.656291,125.7630451,21.4358261,S5,64PE,128.35,127.5,9
126.678808,137.5407964,17.64929178,S5,64PE,128.35,127.5,9
126.701325,138.6334128,14.9203892,S5,64PE,128.35,127.5,9
126.723841,112.0192982,11.22608719,S5,64PE,128.35,127.5,9
126.746358,95.62476186,18.18973502,S5,64PE,128.35,127.5,9
126.768874,99.34496706,14.96326574,S5,64PE,128.35,127.5,9
126.791391,93.41373408,22.72428049,S5,64PE,128.35,127.5,9
126.813907,102.517708,14.06891214,S5,64PE,128.35,127.5,9
126.836424,93.10059006,14.19491781,S5,64PE,128.35,127.5,9
126.85894,97.11677709,6.847279381,S5,64PE,128.35,127.5,9
126.881457,105.687507,16.7422761,S5,64PE,128.35,127.5,9
126.903974,92.4118099,11.14199352,S5,64PE,128.35,127.5,9
126.92649,110.5078937,13.98337305,S5,64PE,128.35,127.5,9
126.949007,112.0897087,16.28312901,S5,64PE,128.35,127.5,9
126.971523,104.4601187,17.7870974,S5,64PE,128.35,127.5,9
126.99404,86.12597918,17.86458735,S5,64PE,128.35,127.5,9
127.016556,123.429605,15.00814168,S5,64PE,128.35,127.5,9
127.039073,170.199663,17.7403216,S5,64PE,128.35,127.5,9
127.061589,145.6921162,19.20569969,S5,64PE,128.35,127.5,9
127.084106,91.09778783,21.88166555,S5,64PE,128.35,127.5,9
127.106623,92.68627554,21.5622404,S5,64PE,128.35,127.5,9
127.129139,110.6285216,14.89046596,S5,64PE,128.35,127.5,9
127.151656,58.40617292,12.23031995,S5,64PE,128.35,127.5,9
127.174172,142.8499977,15.44442617,S5,64PE,128.35,127.5,9
127.196689,123.4535175,19.0070562,S5,64PE,128.35,127.5,9
127.219205,92.93880546,18.6985433,S5,64PE,128.35,127.5,9
127.241722,46.806361,48.0707774,S5,64PE,128.35,127.5,9
127.264238,64.7405055,43.81626596,S5,64PE,128.35,127.5,9
127.286755,69.3252839,10.90985167,S5,64PE,128.35,127.5,9
127.309272,72.62965302,21.53105015,S5,64PE,128.35,127.5,9
127.331788,100.0338998,14.47137767,S5,64PE,128.35,127.5,9
127.354305,79.57278838,9.999365688,S5,64PE,128.35,127.5,9
127.376821,68.68941304,16.73936242,S5,64PE,128.35,127.5,9
127.399338,91.27469895,20.85443723,S5,64PE,128.35,127.5,9
127.421854,79.36323811,18.65288112,S5,64PE,128.35,127.5,9
127.444371,76.55902177,12.26596353,S5,64PE,128.35,127.5,9
127.466887,63.88914906,8.894713228,S5,64PE,128.35,127.5,9
127.489404,76.12681675,11.97598059,S5,64PE,128.35,127.5,9
127.511921,83.73591794,14.62865204,S5,64PE,128.35,127.5,9
127.534437,59.86313342,11.64766372,S5,64PE,128.35,127.5,9
127.556954,73.75998044,8.675037047,S5,64PE,128.35,127.5,9
127.57947,64.17811445,17.25658608,S5,64PE,128.35,127.5,9
127.601987,71.77445369,14.64710501,S5,64PE,128.35,127.5,9
127.624503,67.28238751,6.999736831,S5,64PE,128.35,127.5,9
127.64702,87.79582687,4.932807835,S5,64PE,128.35,127.5,9
127.669536,91.46972372,6.40847079,S5,64PE,128.35,127.5,9
127.692053,113.1021376,7.210492724,S5,64PE,128.35,127.5,9
127.71457,95.76679745,6.67592276,S5,64PE,128.35,127.5,9
127.737086,50.02312759,9.61519862,S5,64PE,128.35,127.5,9
127.759603,39.42660806,17.32463266,S5,64PE,128.35,127.5,9
127.782119,26.36489158,11.5356218,S5,64PE,128.35,127.5,9
127.804636,29.12308225,13.0787122,S5,64PE,128.35,127.5,9
127.827152,21.21660524,9.346964831,S5,64PE,128.35,127.5,9
127.849669,26.10416342,14.35415525,S5,64PE,128.35,127.5,9
127.872185,21.98798462,13.00187916,S5,64PE,128.35,127.5,9
127.894702,29.7624548,7.667733011,S5,64PE,128.35,127.5,9
127.917219,22.37821831,12.82137338,S5,64PE,128.35,127.5,9
127.939735,23.48196203,13.05836042,S5,64PE,128.35,127.5,9
127.962252,25.66053234,16.27808331,S5,64PE,128.35,127.5,9
127.984768,24.55648978,10.85555608,S5,64PE,128.35,127.5,9
128.007285,25.7712376,11.33689983,S5,64PE,128.35,127.5,9
128.029801,21.49174781,10.83782002,S5,64PE,128.35,127.5,9
128.052318,18.13095696,9.282087863,S5,64PE,128.35,127.5,9
128.074834,16.747721,20.2308521,S5,64PE,128.35,127.5,9
128.097351,20.73411978,21.0467358,S5,64PE,128.35,127.5,9
128.119868,22.13248692,16.30494749,S5,64PE,128.35,127.5,9
128.142384,18.35103089,8.045167559,S5,64PE,128.35,127.5,9
128.164901,19.23101732,14.82015565,S5,64PE,128.35,127.5,9
128.187417,20.54624025,16.57520087,S5,64PE,128.35,127.5,9
128.209934,22.64389555,15.2168357,S5,64PE,128.35,127.5,9
128.23245,21.3522586,16.14853623,S5,64PE,128.35,127.5,9
128.254967,22.96519578,11.4411445,S5,64PE,128.35,127.5,9
128.277483,25.56449809,11.31641147,S5,64PE,128.35,127.5,9
128.3,20.84798011,3.795533863,S5,64PE,128.35,127.5,9
128.330863,18.85785182,6.656458847,S5,64PE,128.35,127.5,9
128.361726,16.91071767,4.138637372,S5,64PE,128.35,127.5,9
128.392589,12.30726729,4.12564343,S5,64PE,128.35,127.5,9
128.423453,8.400883422,3.437619067,S5,64PE,128.35,127.5,9
128.454316,9.084703558,2.773993765,S5,64PE,128.35,127.5,9
128.485179,9.713427588,2.985310423,S5,64PE,128.35,127.5,9
128.516042,11.16180785,3.469505188,S5,64PE,128.35,127.5,9
128.546905,12.61828446,3.435663975,S5,64PE,128.35,127.5,9
128.577768,12.67950838,2.996944298,S5,64PE,128.35,127.5,9
128.608631,9.264375571,3.016193784,S5,64PE,128.35,127.5,9
128.639495,10.32674506,3.862720822,S5,64PE,128.35,127.5,9
128.670358,9.020624359,3.251791559,S5,64PE,128.35,127.5,9
128.701221,9.712086582,2.998075727,S5,64PE,128.35,127.5,9
128.732084,7.30773229,2.777254345,S5,64PE,128.35,127.5,9
128.762947,5.362052761,2.362150169,S5,64PE,128.35,127.5,9
128.79381,6.363653467,3.052136777,S5,64PE,128.35,127.5,9
128.824673,4.842850884,2.009467295,S5,64PE,128.35,127.5,9
128.855537,4.800426063,1.895873292,S5,64PE,128.35,127.5,9
128.8864,6.896322458,2.400750632,S5,64PE,128.35,127.5,9
128.917263,6.025714643,1.94294052,S5,64PE,128.35,127.5,9
128.948126,10.89096282,2.846133179,S5,64PE,128.35,127.5,9
128.978989,9.771158186,3.939355,S5,64PE,128.35,127.5,9
129.009852,7.90071977,2.957508542,S5,64PE,128.35,127.5,9
129.040715,9.752406823,3.305046609,S5,64PE,128.35,127.5,9
129.071578,15.31659458,3.077825848,S5,64PE,128.35,127.5,9
129.102442,10.33616083,2.839005399,S5,64PE,128.35,127.5,9
129.133305,6.392516416,3.034992728,S5,64PE,128.35,127.5,9
129.164168,6.174763194,1.8699517,S5,64PE,128.35,127.5,9
129.195031,12.57446418,3.505460571,S5,64PE,128.35,127.5,9
129.225894,10.10327755,3.91808362,S5,64PE,128.35,127.5,9
129.256757,8.597374671,2.661485787,S5,64PE,128.35,127.5,9
129.28762,7.563336122,1.37599631,S5,64PE,128.35,127.5,9
129.318484,8.324298928,2.93974919,S5,64PE,128.35,127.5,9
129.349347,4.977927326,3.089598758,S5,64PE,128.35,127.5,9
129.38021,8.147283888,1.216478772,S5,64PE,128.35,127.5,9
129.411073,10.40024736,1.499549993,S5,64PE,128.35,127.5,9
129.441936,10.55850136,2.395027013,S5,64PE,128.35,127.5,9
129.472799,12.0623282,3.562033684,S5,64PE,128.35,127.5,9
129.503662,9.37543116,1.342733935,S5,64PE,128.35,127.5,9
129.534526,4.756910253,1.994565496,S5,64PE,128.35,127.5,9
129.565389,7.297551348,2.526751674,S5,64PE,128.35,127.5,9
129.596252,4.745465551,3.036774215,S5,64PE,128.35,127.5,9
129.627115,6.135014496,3.266109012,S5,64PE,128.35,127.5,9
129.657978,3.629486869,2.243824887,S5,64PE,128.35,127.5,9
129.688841,2.402881645,2.098968752,S5,64PE,128.35,127.5,9
129.719704,3.272952538,2.965214249,S5,64PE,128.35,127.5,9
129.750568,3.859430835,1.846772053,S5,64PE,128.35,127.5,9
129.781431,2.699614873,1.957774221,S5,64PE,128.35,127.5,9
129.812294,4.303998372,4.214234977,S5,64PE,128.35,127.5,9
129.843157,2.791860239,3.188297908,S5,64PE,128.35,127.5,9
129.87402,3.408730497,1.811196389,S5,64PE,128.35,127.5,9
129.904883,3.889009978,2.224515584,S5,64PE,128.35,127.5,9
129.935746,4.021954593,2.415762836,S5,64PE,128.35,127.5,9
129.96661,2.827509051,1.3861502,S5,64PE,128.35,127.5,9
129.997473,3.212614085,2.977457875,S5,64PE,128.35,127.5,9
130.028336,3.700661218,2.346192771,S5,64PE,128.35,127.5,9
130.059199,3.327251949,1.711006329,S5,64PE,128.35,127.5,9
130.090062,2.838327168,2.843332926,S5,64PE,128.35,127.5,9
130.120925,3.124826896,2.130747212,S5,64PE,128.35,127.5,9
130.151788,2.562789672,3.201180328,S5,64PE,128.35,127.5,9
130.182651,2.040562996,4.418962133,S5,64PE,128.35,127.5,9
